CodigoNacional;momento,HR_Valor
330020;29-01-2024 04:00:00;66.2
330020;29-01-2024 05:00:00;65.2
330020;29-01-2024 06:00:00;71.0
330020;29-01-2024 07:00:00;76.8
330020;29-01-2024 08:00:00;78.4
330020;29-01-2024 09:00:00;82.0
330020;29-01-2024 10:00:00;83.0
330020;29-01-2024 11:00:00;81.0
330020;29-01-2024 12:00:00;63.0
330020;29-01-2024 13:00:00;52.0
330020;29-01-2024 14:00:00;45.0
330020;29-01-2024 15:00:00;44.0
330020;29-01-2024 16:00:00;42.0
330020;29-01-2024 17:00:00;39.0
330020;29-01-2024 18:00:00;36.0
330020;29-01-2024 19:00:00;36.0
330020;29-01-2024 20:00:00;31.6
330020;29-01-2024 21:00:00;35.0
330020;29-01-2024 22:00:00;39.0
330020;29-01-2024 23:00:00;46.0
330020;30-01-2024 00:00:00;52.0
330020;30-01-2024 01:00:00;57.3
