CodigoNacional;momento,dd_Valor,ff_Valor,VRB_Valor
200006;01-01-2023 00:00:00;180.0;9.0;0.0
200006;01-01-2023 01:00:00;170.0;10.0;0.0
200006;01-01-2023 02:00:00;200.0;9.0;0.0
200006;01-01-2023 03:00:00;230.0;5.0;0.0
200006;01-01-2023 04:00:00;210.0;6.0;0.0
200006;01-01-2023 05:00:00;110.0;5.0;0.0
200006;01-01-2023 06:00:00;200.0;4.0;0.0
200006;01-01-2023 07:00:00;0.0;0.0;0.0
200006;01-01-2023 08:00:00;0.0;0.0;0.0
200006;01-01-2023 09:00:00;180.0;7.0;0.0
200006;01-01-2023 10:00:00;;2.0;1.0
200006;01-01-2023 11:00:00;0.0;0.0;0.0
200006;01-01-2023 12:00:00;180.0;7.0;0.0
200006;01-01-2023 13:00:00;220.0;11.0;0.0
200006;01-01-2023 14:00:00;210.0;16.0;0.0
200006;01-01-2023 15:00:00;210.0;17.0;0.0
200006;01-01-2023 16:00:00;210.0;19.0;0.0
200006;01-01-2023 17:00:00;210.0;22.0;0.0
200006;01-01-2023 18:00:00;200.0;22.0;0.0
200006;01-01-2023 19:00:00;210.0;22.0;0.0
200006;01-01-2023 20:00:00;200.0;20.0;0.0
200006;01-01-2023 21:00:00;200.0;20.0;0.0
200006;01-01-2023 22:00:00;200.0;18.0;0.0
200006;01-01-2023 23:00:00;190.0;16.0;0.0
200006;02-01-2023 00:00:00;200.0;12.0;0.0
200006;02-01-2023 01:00:00;180.0;11.0;0.0
200006;02-01-2023 02:00:00;190.0;10.0;0.0
200006;02-01-2023 03:00:00;200.0;9.0;0.0
200006;02-01-2023 04:00:00;190.0;5.0;0.0
200006;02-01-2023 05:00:00;;2.0;1.0
200006;02-01-2023 06:00:00;190.0;4.0;0.0
200006;02-01-2023 07:00:00;80.0;3.0;0.0
200006;02-01-2023 08:00:00;110.0;3.0;0.0
200006;02-01-2023 09:00:00;0.0;0.0;0.0
200006;02-01-2023 10:00:00;170.0;4.0;0.0
200006;02-01-2023 11:00:00;180.0;5.0;0.0
200006;02-01-2023 12:00:00;210.0;8.0;0.0
200006;02-01-2023 13:00:00;200.0;12.0;0.0
200006;02-01-2023 14:00:00;220.0;14.0;0.0
200006;02-01-2023 15:00:00;220.0;16.0;0.0
200006;02-01-2023 16:00:00;220.0;17.0;0.0
200006;02-01-2023 17:00:00;220.0;18.0;0.0
200006;02-01-2023 18:00:00;210.0;21.0;0.0
200006;02-01-2023 19:00:00;210.0;22.0;0.0
200006;02-01-2023 20:00:00;210.0;23.0;0.0
200006;02-01-2023 21:00:00;210.0;21.0;0.0
200006;02-01-2023 22:00:00;210.0;21.0;0.0
200006;02-01-2023 23:00:00;210.0;19.0;0.0
200006;03-01-2023 00:00:00;190.0;18.0;0.0
200006;03-01-2023 01:00:00;190.0;12.0;0.0
200006;03-01-2023 02:00:00;190.0;10.0;0.0
200006;03-01-2023 03:00:00;210.0;10.0;0.0
200006;03-01-2023 04:00:00;190.0;6.0;0.0
200006;03-01-2023 05:00:00;150.0;4.0;0.0
200006;03-01-2023 06:00:00;120.0;5.0;0.0
200006;03-01-2023 07:00:00;290.0;3.0;0.0
200006;03-01-2023 08:00:00;170.0;5.0;0.0
200006;03-01-2023 09:00:00;210.0;6.0;0.0
200006;03-01-2023 10:00:00;150.0;4.0;0.0
200006;03-01-2023 11:00:00;;2.0;1.0
200006;03-01-2023 12:00:00;;3.0;1.0
200006;03-01-2023 13:00:00;250.0;6.0;0.0
200006;03-01-2023 14:00:00;230.0;9.0;0.0
200006;03-01-2023 15:00:00;220.0;11.0;0.0
200006;03-01-2023 16:00:00;220.0;12.0;0.0
200006;03-01-2023 17:00:00;230.0;13.0;0.0
200006;03-01-2023 18:00:00;220.0;14.0;0.0
200006;03-01-2023 19:00:00;210.0;14.0;0.0
200006;03-01-2023 20:00:00;210.0;15.0;0.0
200006;03-01-2023 21:00:00;210.0;17.0;0.0
200006;03-01-2023 22:00:00;200.0;16.0;0.0
200006;03-01-2023 23:00:00;190.0;15.0;0.0
200006;04-01-2023 00:00:00;190.0;14.0;0.0
200006;04-01-2023 01:00:00;190.0;11.0;0.0
200006;04-01-2023 02:00:00;190.0;11.0;0.0
200006;04-01-2023 03:00:00;190.0;9.0;0.0
200006;04-01-2023 04:00:00;180.0;5.0;0.0
200006;04-01-2023 05:00:00;130.0;5.0;0.0
200006;04-01-2023 06:00:00;0.0;0.0;0.0
200006;04-01-2023 07:00:00;110.0;4.0;0.0
200006;04-01-2023 08:00:00;180.0;3.0;0.0
200006;04-01-2023 09:00:00;190.0;5.0;0.0
200006;04-01-2023 10:00:00;120.0;5.0;0.0
200006;04-01-2023 11:00:00;130.0;5.0;0.0
200006;04-01-2023 12:00:00;;2.0;1.0
200006;04-01-2023 13:00:00;;4.0;1.0
200006;04-01-2023 14:00:00;230.0;9.0;0.0
