CodigoNacional;momento,RRR6_Valor,Traza_Valor
330113;01-01-2023 00:00:00;0.0;0.0
330113;01-01-2023 06:00:00;0.0;0.0
330113;01-01-2023 12:00:00;0.0;0.0
330113;01-01-2023 18:00:00;0.0;0.0
330113;02-01-2023 00:00:00;0.0;0.0
330113;02-01-2023 06:00:00;0.0;0.0
330113;02-01-2023 12:00:00;0.0;0.0
330113;02-01-2023 18:00:00;0.0;0.0
330113;03-01-2023 00:00:00;0.0;0.0
330113;03-01-2023 06:00:00;0.0;0.0
330113;03-01-2023 12:00:00;0.0;0.0
330113;03-01-2023 18:00:00;0.0;0.0
330113;04-01-2023 00:00:00;0.0;0.0
330113;04-01-2023 06:00:00;0.0;0.0
330113;04-01-2023 12:00:00;0.0;0.0
330113;04-01-2023 18:00:00;0.0;0.0
330113;05-01-2023 00:00:00;0.0;0.0
330113;05-01-2023 06:00:00;0.0;0.0
330113;05-01-2023 12:00:00;0.0;0.0
330113;05-01-2023 18:00:00;0.0;0.0
330113;06-01-2023 00:00:00;0.0;0.0
330113;06-01-2023 06:00:00;0.0;0.0
330113;06-01-2023 12:00:00;0.0;0.0
330113;06-01-2023 18:00:00;0.0;0.0
330113;07-01-2023 00:00:00;0.0;0.0
330113;07-01-2023 06:00:00;0.0;0.0
330113;07-01-2023 12:00:00;0.0;0.0
330113;07-01-2023 18:00:00;0.0;0.0
330113;08-01-2023 00:00:00;0.0;0.0
330113;08-01-2023 06:00:00;0.0;0.0
330113;08-01-2023 12:00:00;0.0;0.0
330113;08-01-2023 18:00:00;0.0;0.0
330113;09-01-2023 00:00:00;0.0;0.0
330113;09-01-2023 06:00:00;0.0;0.0
330113;09-01-2023 12:00:00;0.0;0.0
330113;09-01-2023 18:00:00;0.0;0.0
330113;10-01-2023 00:00:00;0.0;0.0
330113;10-01-2023 06:00:00;0.0;0.0
330113;10-01-2023 12:00:00;0.0;0.0
330113;10-01-2023 18:00:00;0.0;0.0
330113;11-01-2023 00:00:00;0.0;0.0
330113;11-01-2023 06:00:00;0.0;0.0
330113;11-01-2023 12:00:00;0.0;0.0
330113;11-01-2023 18:00:00;0.0;0.0
330113;12-01-2023 00:00:00;0.0;0.0
330113;12-01-2023 06:00:00;0.0;0.0
330113;12-01-2023 12:00:00;0.0;0.0
330113;12-01-2023 18:00:00;0.0;0.0
330113;13-01-2023 00:00:00;0.0;0.0
330113;13-01-2023 06:00:00;0.0;0.0
